Date,CTG,FPT,HPG,MBB,MSN,REE,SBT,SSI,STB,VCB,VIC,VNM
10/18/2012,12301.2731,11058.0179,2890.5562,6118.1435,62336.3914,9199.3911,9059.5963,9212.5011,13455.2177,13202.2138,18831.3757,32394.5854
10/17/2012,12086.716,11178.5413,2816.7547,6165.2061,62018.3486,9199.3911,9007.2287,9212.5011,13455.2177,13147.4328,18831.3757,31647.0181
10/16/2012,12515.8302,11178.5413,2693.7523,6165.2061,62018.3486,9379.7713,9164.3315,9433.1598,13455.2177,13366.5567,18831.3757,31896.2072
10/15/2012,12086.716,11118.2796,2595.3504,6118.1435,61064.2202,8958.8841,8797.7582,9102.1718,13186.1133,13147.4328,18831.3757,30650.2616
10/12/2012,12158.235,11178.5413,2656.8516,6165.2061,60746.1774,9079.1376,8797.7582,9267.6658,13253.3894,13366.5567,18712.1897,29404.316
10/11/2012,12158.235,11268.9338,2656.8516,6165.2061,61064.2202,9079.1376,8902.4934,9267.6658,13387.9416,13530.8996,18831.3757,29404.316
10/10/2012,12158.235,11299.0646,2632.2511,6212.2687,61700.3058,9139.2643,8745.3906,9267.6658,13387.9416,13530.8996,19069.7475,29404.316
10/9/2012,12158.235,11208.6721,2632.2511,6212.2687,61700.3058,9079.1376,8902.4934,9157.3365,13387.9416,13585.6806,19188.9334,29404.316
10/8/2012,12229.7541,11118.2796,2681.4521,6259.3314,62018.3486,9199.3911,8954.861,9102.1718,13387.9416,13640.4615,19308.1194,29404.316
10/5/2012,12015.197,11088.1487,2656.8516,6212.2687,61700.3058,8898.7574,8954.861,8716.019,13455.2177,13421.3377,19069.7475,28656.7487
10/4/2012,12015.197,11088.1487,2619.9509,6212.2687,61064.2202,8778.5039,8693.023,8716.019,13455.2177,13202.2138,19069.7475,28656.7487
10/3/2012,12086.716,11118.2796,2558.4497,6212.2687,61700.3058,8838.6306,8850.1258,8826.3484,13455.2177,13147.4328,18831.3757,28656.7487
10/2/2012,12015.197,11118.2796,2460.0478,6212.2687,61382.263,8718.3771,8902.4934,8495.3603,13455.2177,13037.8709,19546.4912,28407.5595
10/1/2012,12229.7541,11118.2796,2484.6483,6118.1435,61382.263,8658.2504,8693.023,8660.8544,13455.2177,13092.6518,19665.6771,28905.9378
9/28/2012,12587.3492,11419.588,2373.9461,6212.2687,61382.263,8838.6306,9007.2287,8991.8424,13455.2177,13476.1186,19784.863,29155.1269
9/27/2012,12730.3873,11449.7188,2423.1471,6259.3314,61064.2202,8838.6306,8797.7582,9047.0071,13387.9416,13750.0235,19784.863,29404.316
9/26/2012,12944.9443,11148.4104,2460.0478,6306.394,61382.263,8898.7574,8797.7582,9212.5011,13455.2177,13750.0235,19904.049,28905.9378
9/25/2012,12801.9063,11027.8871,2472.348,6259.3314,62336.3914,8838.6306,8902.4934,9102.1718,13455.2177,13640.4615,19188.9334,28158.3704
9/24/2012,12801.9063,11027.8871,2558.4497,6259.3314,62972.4771,8838.6306,9059.5963,9047.0071,13455.2177,13585.6806,18950.5616,27410.8031
9/21/2012,13087.9824,11088.1487,2681.4521,6306.394,62336.3914,8958.8841,9373.8019,9267.6658,13455.2177,13969.1474,19069.7475,27659.9922
9/20/2012,12801.9063,11058.0179,2558.4497,6165.2061,62336.3914,8778.5039,8954.861,9102.1718,13455.2177,13585.6806,18354.632,27410.8031
9/19/2012,13302.5395,11058.0179,2681.4521,6353.4567,63608.5627,8958.8841,8535.9202,9377.9952,13926.1503,14023.9283,18354.632,27410.8031
9/18/2012,13660.1346,11389.4571,2619.9509,6306.394,64244.6483,8838.6306,8588.2878,9267.6658,14464.359,14133.4903,18235.4461,26912.4248
9/17/2012,14160.7678,11630.5038,2755.2535,6447.5819,64244.6483,9259.5178,9007.2287,9708.9832,14127.9785,14845.6429,17877.8883,27659.9922
9/14/2012,14089.2488,11660.6347,2632.2511,6494.6446,64244.6483,9259.5178,9321.4343,9819.3126,13455.2177,14297.8332,17639.5164,27410.8031
9/13/2012,13445.5776,11660.6347,2509.2488,6400.5193,64244.6483,9199.3911,9321.4343,9543.4892,13455.2177,13695.2425,17162.7728,26414.0466
9/12/2012,13445.5776,11660.6347,2398.5466,6306.394,64880.7339,8778.5039,9216.6991,9433.1598,13455.2177,13256.9947,17162.7728,26414.0466
9/11/2012,13445.5776,11600.373,2410.8468,6353.4567,64880.7339,8778.5039,9216.6991,9322.8305,13455.2177,13147.4328,17162.7728,26164.8575
9/10/2012,13302.5395,11570.2422,2509.2488,6259.3314,66788.9908,8838.6306,8797.7582,9543.4892,13455.2177,13256.9947,17043.5868,25915.6683
9/7/2012,13946.2108,11841.4197,2632.2511,6447.5819,65516.8196,9199.3911,9111.9639,10039.9713,13455.2177,13914.3664,17162.7728,26414.0466
9/6/2012,13946.2108,11871.5506,2644.5514,6447.5819,63290.5199,9199.3911,9007.2287,9984.8066,13455.2177,13804.8044,17281.9587,26164.8575
9/5/2012,13946.2108,12202.9898,2669.1519,6494.6446,63608.5627,9379.7713,8640.6554,10205.4653,13455.2177,13804.8044,17162.7728,26663.2357
9/4/2012,13874.6917,12594.6907,2706.0526,6494.6446,63608.5627,9500.0248,8274.0821,10481.2887,13455.2177,13804.8044,17281.9587,26663.2357
8/31/2012,13660.1346,12082.4664,2656.8516,6447.5819,61064.2202,9439.898,7907.5089,10370.9594,13455.2177,13585.6806,16805.215,26164.8575
8/30/2012,13803.1727,11509.9805,2656.8516,6588.7699,58519.8777,9500.0248,8012.2441,10481.2887,13455.2177,14023.9283,17639.5164,25666.4792
8/29/2012,13660.1346,11509.9805,2558.4497,6541.7072,58519.8777,9560.1515,7855.1413,10481.2887,13186.1133,13969.1474,16805.215,25915.6683
8/28/2012,13588.6156,11479.8497,2447.7476,6400.5193,58519.8777,9319.6445,7488.568,9984.8066,13455.2177,13695.2425,16686.0291,25666.4792
8/27/2012,13946.2108,11781.158,2386.2464,6306.394,58519.8777,9079.1376,7436.2004,9984.8066,13455.2177,13585.6806,16566.8432,25417.2901
8/24/2012,14661.4011,12383.7748,2509.2488,6541.7072,58519.8777,9500.0248,7802.7737,10481.2887,13522.4938,14297.8332,17401.1446,25915.6683
8/23/2012,14089.2488,12295.5294,2447.7476,6259.3314,57247.7064,9139.2643,7488.568,10150.3007,13253.3894,13750.0235,17401.1446,25417.2901
8/22/2012,14804.4391,12942.6625,2570.75,6541.7072,58519.8777,9620.2782,7855.1413,10646.7828,13926.1503,14462.1761,18235.4461,26663.2357
8/21/2012,14804.4391,12942.6625,2681.4521,6682.8952,61064.2202,9860.7852,8221.7145,11198.4295,14598.9112,14790.8619,18235.4461,26164.8575
8/20/2012,15519.6294,13560.3805,2816.7547,7012.3337,64244.6483,10341.7991,8640.6554,11750.0763,15338.9481,15557.7955,18831.3757,27410.8031
8/17/2012,15376.5914,13383.8897,2804.4545,6871.1457,64244.6483,10221.5456,8431.185,11584.5823,15271.672,15338.6716,18712.1897,27166.0637
8/16/2012,15233.5533,13472.1351,2792.1543,6871.1457,64244.6483,10101.2921,8431.185,11474.2529,15338.9481,15229.1097,18950.5616,27655.5424
8/15/2012,15162.0343,13560.3805,2804.4545,6871.1457,63608.5627,10101.2921,8535.9202,11529.4176,15406.2242,15283.8906,19069.7475,28145.021
8/14/2012,15090.5152,13619.2108,2816.7547,6918.2084,64244.6483,10101.2921,8535.9202,11639.7469,15338.9481,15393.4526,19188.9334,27166.0637
8/13/2012,15162.0343,13678.0411,2804.4545,6729.9578,65516.8196,10101.2921,8483.5526,11474.2529,15338.9481,15174.3287,19069.7475,25942.3672
8/10/2012,15162.0343,13472.1351,2804.4545,6588.7699,64880.7339,10161.4189,8640.6554,11529.4176,15473.5003,15229.1097,18950.5616,25452.8886
8/9/2012,15233.5533,13795.7016,2853.6554,6588.7699,63608.5627,10221.5456,8745.3906,11694.9116,15473.5003,15448.2335,18950.5616,25697.6279
8/8/2012,14875.9581,13854.5319,2816.7547,6588.7699,62336.3914,10101.2921,8693.023,11474.2529,15540.7764,15283.8906,18950.5616,24963.4099
8/7/2012,14804.4391,13883.9471,2816.7547,6588.7699,61700.3058,10041.1654,8693.023,11474.2529,15473.5003,15229.1097,18831.3757,25208.1492
8/6/2012,14804.4391,13883.9471,2816.7547,6635.8325,62336.3914,10161.4189,8797.7582,11584.5823,15473.5003,15119.5477,18712.1897,24963.4099
8/3/2012,14804.4391,13913.3622,2816.7547,6541.7072,62336.3914,9860.7852,8588.2878,11143.2649,15608.0525,15064.7668,18712.1897,23862.083
8/2/2012,14875.9581,13883.9471,2792.1543,6494.6446,62336.3914,9920.9119,8640.6554,11143.2649,15675.3286,15064.7668,18712.1897,22760.7561
8/1/2012,14732.9201,13883.9471,2804.4545,6494.6446,62018.3486,9920.9119,8640.6554,11198.4295,15608.0525,15064.7668,18235.4461,21781.7989
7/31/2012,14875.9581,14001.6076,2829.055,6588.7699,61064.2202,9981.0387,8693.023,11363.9236,15675.3286,15283.8906,18354.632,21904.1685
7/30/2012,14732.9201,14325.1742,2829.055,6635.8325,60746.1774,9981.0387,8640.6554,11308.7589,15608.0525,15283.8906,18473.8179,21781.7989
7/27/2012,14732.9201,14119.2682,2829.055,6635.8325,59474.0061,9920.9119,8640.6554,11308.7589,15406.2242,15448.2335,18473.8179,21292.3202
7/26/2012,14732.9201,14060.4379,2829.055,6541.7072,60428.1346,10101.2921,8745.3906,11474.2529,15406.2242,15448.2335,18354.632,21292.3202
7/25/2012,14661.4011,13972.1925,2829.055,6494.6446,60428.1346,9920.9119,8797.7582,11253.5942,15271.672,15448.2335,18354.632,21292.3202
7/24/2012,14661.4011,14472.2499,2829.055,6494.6446,61064.2202,10041.1654,8745.3906,11308.7589,15204.396,15448.2335,18354.632,21292.3202
7/23/2012,14875.9581,13854.5319,2853.6554,6635.8325,61382.263,10221.5456,9111.9639,11694.9116,15204.396,15722.1384,18593.0038,21292.3202
7/20/2012,14875.9581,13854.5319,2829.055,6729.9578,61382.263,10281.6724,9321.4343,11915.5703,15069.8438,15722.1384,18712.1897,21414.6899
7/19/2012,15519.6294,13883.9471,2878.2559,6824.0831,62972.4771,10642.4328,9373.8019,12081.0644,15069.8438,16105.6052,18831.3757,21414.6899
7/18/2012,15376.5914,13854.5319,2841.3552,6682.8952,62654.4342,10462.0526,9059.5963,11529.4176,15002.5677,15557.7955,18712.1897,21414.6899
7/17/2012,15162.0343,13913.3622,2841.3552,6729.9578,62336.3914,10221.5456,9059.5963,11419.0882,15002.5677,15503.0145,18831.3757,21169.9506
7/16/2012,15162.0343,13913.3622,2829.055,6588.7699,62018.3486,9740.5317,8902.4934,10922.6061,15002.5677,15503.0145,18831.3757,21169.9506
7/13/2012,14732.9201,14060.4379,2865.9557,6494.6446,62336.3914,9800.6585,9111.9639,11143.2649,14935.2916,15667.3574,19069.7475,21414.6899
7/12/2012,14518.363,13854.5319,2816.7547,6212.2687,61382.263,9560.1515,8797.7582,10701.9474,14935.2916,15338.6716,18473.8179,21169.9506
7/11/2012,14375.3249,13854.5319,2779.854,6118.1435,62336.3914,9560.1515,8378.8173,10591.6181,14868.0155,15338.6716,18473.8179,21047.5809
7/10/2012,14160.7678,13825.1168,2779.854,6118.1435,62336.3914,9500.0248,8326.4497,10481.2887,14935.2916,15229.1097,18712.1897,20925.2113
7/9/2012,14303.8059,13854.5319,2829.055,6165.2061,62654.4342,9500.0248,8378.8173,10591.6181,14935.2916,15338.6716,18831.3757,20925.2113
7/6/2012,14303.8059,13972.1925,2853.6554,6400.5193,63608.5627,9740.5317,8483.5526,10977.7708,14935.2916,15612.5765,19188.9334,21169.9506
7/5/2012,14232.2869,13972.1925,2878.2559,6353.4567,63608.5627,9500.0248,8431.185,10922.6061,14935.2916,15667.3574,19308.1194,21292.3202
7/4/2012,14232.2869,13883.9471,2890.5562,6353.4567,63608.5627,9500.0248,8326.4497,10481.2887,14935.2916,15393.4526,19308.1194,21292.3202
7/3/2012,14232.2869,13825.1168,2890.5562,6447.5819,65516.8196,9500.0248,8378.8173,10646.7828,14800.7394,15393.4526,19308.1194,21292.3202
7/2/2012,14303.8059,13854.5319,2939.7571,6494.6446,66152.9052,9500.0248,8483.5526,11088.1002,14800.7394,16050.8242,19546.4912,21414.6899
6/29/2012,14375.3249,13854.5319,2952.0574,6588.7699,63608.5627,9500.0248,8640.6554,11474.2529,14935.2916,16160.3862,20023.2349,21537.0595
6/28/2012,14375.3249,13854.5319,2952.0574,6541.7072,62654.4342,9500.0248,8588.2878,11308.7589,14935.2916,15996.0432,20142.4208,21047.5809
6/27/2012,14375.3249,14295.7591,3001.2583,6588.7699,63290.5199,9500.0248,8431.185,11363.9236,14935.2916,15776.9194,20261.6067,21047.5809
6/26/2012,14446.844,14295.7591,2952.0574,6635.8325,64244.6483,9439.898,8431.185,11419.0882,15002.5677,15776.9194,20261.6067,21047.5809
6/25/2012,14661.4011,14413.4196,2988.9581,6635.8325,64244.6483,9439.898,8693.023,11805.241,15069.8438,16105.6052,20261.6067,21169.9506
6/22/2012,14947.4772,14413.4196,2988.9581,6729.9578,63608.5627,9439.898,9059.5963,12025.8997,15069.8438,16215.1671,19308.1194,21169.9506
6/21/2012,15018.9962,14472.2499,2988.9581,6777.0204,66152.9052,9439.898,9269.0667,12025.8997,15002.5677,16379.51,19665.6771,21169.9506
6/20/2012,14875.9581,14501.6651,2988.9581,6777.0204,66152.9052,9439.898,9530.9047,12136.229,15338.9481,16324.7291,19546.4912,21414.6899
6/19/2012,14875.9581,14442.8348,2988.9581,6777.0204,66152.9052,9319.6445,9530.9047,12081.0644,15137.1199,16105.6052,19546.4912,21537.0595
6/18/2012,15162.0343,14442.8348,3075.0598,6871.1457,65516.8196,9439.898,9740.3752,12356.8878,15069.8438,16598.6339,19665.6771,21537.0595
6/15/2012,15233.5533,14384.0045,3038.159,6777.0204,67425.0765,9019.0108,9740.3752,12191.3937,14464.359,16379.51,19665.6771,21659.4292
6/14/2012,15376.5914,14354.5893,2902.8564,6729.9578,64880.7339,9199.3911,9688.0076,11805.241,15002.5677,15996.0432,19784.863,21169.9506
6/13/2012,15591.1484,14413.4196,2915.1566,6729.9578,64244.6483,9620.2782,9530.9047,11970.735,15675.3286,16215.1671,19904.049,21047.5809
6/12/2012,15448.1104,14413.4196,2939.7571,6729.9578,63608.5627,9620.2782,9583.2723,12025.8997,16482.6416,16105.6052,19904.049,21047.5809
6/11/2012,15376.5914,14442.8348,2952.0574,6871.1457,63608.5627,9680.405,9740.3752,12136.229,16617.1938,16215.1671,20023.2349,21047.5809
6/8/2012,14661.4011,14413.4196,2952.0574,6871.1457,63290.5199,9740.5317,9583.2723,12025.8997,16819.0221,16489.072,20023.2349,20925.2113
6/7/2012,14661.4011,14501.6651,2964.3576,6965.271,63608.5627,9620.2782,9845.1104,12301.7231,16819.0221,16489.072,20023.2349,21047.5809
6/6/2012,14589.882,14501.6651,2902.8564,6871.1457,63608.5627,9680.405,9583.2723,11860.4057,16953.5743,16105.6052,19784.863,21047.5809
6/5/2012,14232.2869,14413.4196,2829.055,6871.1457,64244.6483,9500.0248,9426.1695,11639.7469,16886.2982,15722.1384,19308.1194,21169.9506
6/4/2012,14232.2869,14413.4196,2829.055,6777.0204,63608.5627,9319.6445,9373.8019,11308.7589,16751.746,15448.2335,19308.1194,21047.5809
6/1/2012,14661.4011,14501.6651,2952.0574,6965.271,64880.7339,9740.5317,9845.1104,11805.241,17088.1264,16215.1671,19256.7058,21292.3202
5/31/2012,14589.882,14531.0802,2952.0574,6918.2084,64244.6483,9860.7852,10002.2132,11915.5703,17020.8503,16160.3862,19256.7058,21169.9506
5/30/2012,14804.4391,14589.9105,2964.3576,7012.3337,64244.6483,10161.4189,10316.4189,12246.5584,17088.1264,16489.072,19630.6224,21414.6899
5/29/2012,14661.4011,14560.4953,3001.2583,6918.2084,63608.5627,10221.5456,10002.2132,12191.3937,16953.5743,16269.9481,19443.6641,21414.6899
5/28/2012,14947.4772,14589.9105,3038.159,6965.271,63608.5627,10341.7991,9530.9047,12191.3937,16886.2982,16762.9768,19256.7058,21292.3202
5/25/2012,15162.0343,14589.9105,3075.0598,6965.271,63608.5627,10221.5456,9216.6991,11860.4057,17155.4025,16762.9768,19069.7475,21414.6899
5/24/2012,14446.844,14295.7591,2964.3576,6635.8325,63608.5627,9740.5317,8797.7582,11308.7589,16751.746,15996.0432,18882.7892,21169.9506
5/23/2012,14875.9581,14354.5893,3025.8588,6729.9578,63608.5627,9740.5317,8954.861,11694.9116,16819.0221,16653.4149,19069.7475,21414.6899
5/22/2012,15305.0723,14648.7408,3038.159,6918.2084,63608.5627,10221.5456,9426.1695,12191.3937,16953.5743,17529.9104,19256.7058,21537.0595
5/21/2012,15734.1865,14854.6468,3038.159,7059.3963,65516.8196,10161.4189,9269.0667,12136.229,16819.0221,17968.1582,18882.7892,21781.7989
5/18/2012,15376.5914,14266.3439,2952.0574,6729.9578,63608.5627,9680.405,8850.1258,11584.5823,16549.9177,17529.9104,18508.8726,21414.6899
5/17/2012,15734.1865,14648.7408,3001.2583,6918.2084,63608.5627,9981.0387,9164.3315,12136.229,16617.1938,17803.8153,18602.3517,21537.0595
5/16/2012,15877.2246,14501.6651,3025.8588,6918.2084,63608.5627,9920.9119,9426.1695,12356.8878,17088.1264,18625.5298,18602.3517,21537.0595
5/15/2012,15877.2246,14560.4953,3062.7595,6871.7774,62654.4342,9920.9119,9164.3315,12136.229,16549.9177,19282.9014,18695.8309,21781.7989
5/14/2012,16663.9339,14825.2316,3173.4617,6964.6393,64880.7339,10221.5456,9583.2723,12412.0524,16280.8134,20268.9589,19069.7475,21904.1685
5/11/2012,16091.7816,14941.0537,3333.3648,7196.7939,66152.9052,10642.4328,10054.5808,13018.8639,16617.1938,19885.4921,19069.7475,22026.5382
5/10/2012,16091.7816,15172.698,3321.0645,7289.6558,66788.9908,10702.5595,9845.1104,13294.6873,17222.6786,19337.6824,19256.7058,22026.5382
5/9/2012,16020.2626,15288.5201,3308.7643,7243.2249,66788.9908,10943.0665,10316.4189,13460.1813,17424.5069,18735.0917,19256.7058,22148.9078
5/8/2012,16091.7816,15404.3422,3321.0645,7289.6558,69333.3333,10943.0665,10840.0949,13460.1813,16617.1938,18461.1869,19443.6641,22026.5382
5/7/2012,15805.7055,15520.1643,3222.6626,6964.6393,71241.5902,11183.5734,11365.3859,13515.346,15877.1568,18461.1869,19443.6641,22026.5382
5/4/2012,15662.6675,15288.5201,3185.7619,7057.5012,68697.2477,10702.5595,10840.0949,12908.5345,15473.5003,18132.5011,19443.6641,22026.5382
5/3/2012,15519.6294,15056.8759,3087.36,7011.0702,65516.8196,10221.5456,10362.5577,12522.3818,15809.8808,17968.1582,19069.7475,22026.5382
5/2/2012,15734.1865,14361.9431,3099.6602,7057.5012,68697.2477,10341.7991,9885.0205,12246.5584,16415.3655,18077.7201,19069.7475,22148.9078
4/27/2012,15805.7055,13782.8325,3198.0621,7103.9321,69969.419,10642.4328,9932.7742,12687.8758,16549.9177,18077.7201,18882.7892,22148.9078
4/26/2012,15734.1865,13782.8325,3161.1614,7103.9321,70605.5046,10522.1793,9789.5131,12577.5465,16617.1938,17803.8153,18695.8309,22271.2775
4/25/2012,15948.7436,14014.4768,3234.9629,7243.2249,71241.5902,10762.6863,10267.0503,12853.3699,16751.746,17858.5962,18508.8726,22026.5382
4/24/2012,15877.2246,13898.6546,3124.2607,7196.7939,71241.5902,10401.9258,10076.0354,12301.7231,16684.4699,17858.5962,18508.8726,22026.5382
4/23/2012,16020.2626,13551.1883,3062.7595,7150.363,73149.8471,10101.2921,9598.4982,12025.8997,17020.8503,17968.1582,18508.8726,22026.5382
4/20/2012,16163.3007,13667.0104,3075.0598,7150.363,73785.9327,10041.1654,9168.7147,11970.735,17222.6786,18022.9391,18415.3934,22026.5382
4/19/2012,16020.2626,13782.8325,3075.0598,7150.363,74422.0183,10221.5456,9407.4833,11915.5703,16953.5743,18351.625,18508.8726,22026.5382
4/18/2012,16163.3007,14361.9431,3161.1614,7289.6558,73149.8471,10702.5595,9885.0205,12522.3818,16886.2982,18515.9679,18602.3517,22271.2775
4/17/2012,16306.3387,14477.7652,3271.8636,7382.5177,72513.7615,10882.9398,9455.237,12743.0405,16684.4699,18735.0917,18508.8726,22271.2775
4/16/2012,16306.3387,14361.9431,3321.0645,7336.0867,72513.7615,10401.9258,9025.4535,12136.229,16819.0221,17858.5962,18228.4351,22271.2775
4/13/2012,16020.2626,14130.2989,3173.4617,7196.7939,73785.9327,10101.2921,8595.67,11584.5823,17155.4025,17091.6626,17761.0394,22271.2775
4/12/2012,16377.8578,14593.5874,3185.7619,7336.0867,75058.104,10101.2921,8213.6402,11639.7469,17828.1634,16872.5388,17854.5185,22393.6471
4/11/2012,15805.7055,14477.7652,3038.159,7103.9321,74422.0183,10281.6724,8213.6402,11529.4176,17020.8503,16215.1671,17667.5602,22393.6471
4/10/2012,15734.1865,13898.6546,2902.8564,6918.2084,75058.104,9800.6585,8022.6253,11198.4295,16617.1938,15996.0432,17200.1644,22393.6471
4/9/2012,15805.7055,13898.6546,2853.6554,7103.9321,73149.8471,9620.2782,7640.5956,11474.2529,16213.5373,15776.9194,17387.1227,22516.0168
4/6/2012,15662.6675,13782.8325,2853.6554,7011.0702,72513.7615,9199.3911,7306.3195,11143.2649,16146.2612,15776.9194,17574.081,22638.3865
4/5/2012,15734.1865,13782.8325,2890.5562,7103.9321,72513.7615,9019.0108,7210.8121,11032.9355,15675.3286,15831.7003,17387.1227,22271.2775
4/4/2012,15877.2246,13435.3661,2829.055,6918.2084,72513.7615,8838.6306,7163.0583,10536.4534,15473.5003,15831.7003,17387.1227,22271.2775
4/3/2012,16234.8197,13435.3661,2878.2559,7011.0702,73785.9327,8718.3771,7163.0583,10646.7828,15540.7764,16050.8242,17947.9977,22271.2775
3/30/2012,15734.1865,13435.3661,2841.3552,6732.4847,72513.7615,8357.6167,7115.3046,10150.3007,15608.0525,15886.4813,17947.9977,22031.8014
3/29/2012,15010.1667,13435.3661,2804.4545,6825.3465,71877.6758,8357.6167,7306.3195,10315.7947,15742.6047,15722.1384,17667.5602,22151.5394
3/28/2012,15230.9044,13435.3661,2804.4545,7011.0702,72513.7615,8537.9969,7449.5807,10701.9474,15809.8808,15886.4813,18134.956,22391.0155
3/27/2012,15065.3511,13319.544,2816.7547,6871.7774,71877.6758,8477.8702,7401.8269,10701.9474,15675.3286,15612.5765,19069.7475,22151.5394
3/26/2012,15065.3511,13435.3661,2829.055,7196.7939,74422.0183,8718.3771,7592.8418,11253.5942,16146.2612,16160.3862,20004.5391,22630.4916
3/23/2012,14347.9535,13435.3661,2841.3552,7428.9486,73149.8471,8357.6167,7592.8418,11419.0882,15944.4329,16215.1671,19256.7058,22989.7058
3/22/2012,14182.4001,13319.544,2841.3552,7336.0867,72513.7615,8237.3632,7640.5956,11032.9355,15809.8808,16434.291,18695.8309,21912.0633
3/21/2012,14182.4001,13551.1883,2865.9557,7521.8104,73149.8471,8177.2365,7592.8418,11253.5942,15944.4329,16324.7291,18695.8309,21912.0633
3/20/2012,14127.2157,13551.1883,2804.4545,7382.5177,73149.8471,8056.983,7449.5807,11088.1002,15675.3286,16269.9481,18695.8309,21912.0633
3/19/2012,13851.2935,13667.0104,2755.2535,7196.7939,73785.9327,7996.8563,7115.3046,10757.1121,15877.1568,15503.0145,18321.9143,21912.0633
